time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010451950000	6.69908	20.0522	4.97991	3.57541	0.453656	radar	0.298653	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
1477010452000000	6.45148	19.9624	5.00289	3.58709	0.438851	lidar	0.236721	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
1477010452050000	6.23446	19.868	4.99146	3.60566	0.438393	radar	2.48902	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
1477010452100000	5.97362	19.7763	5.03079	3.61136	0.416527	lidar	0.757333	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
1477010452150000	5.75284	19.6267	5.05363	3.66118	0.481818	radar	0.761522	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
1477010452200000	5.56751	19.504	5.01426	3.6897	0.488791	lidar	0.853425	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
1477010452250000	5.36839	19.3536	5.00833	3.72613	0.508853	radar	0.420225	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
1477010452300000	5.15098	19.2527	5.00453	3.7339	0.486521	lidar	0.00741177	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
1477010452350000	4.95272	19.1426	4.96857	3.73552	0.435214	radar	1.94085	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
1477010452400000	4.78472	18.9901	4.93317	3.77054	0.453814	lidar	0.678198	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
1477010452450000	4.57988	18.8392	4.95139	3.7998	0.475026	radar	0.050116	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452500000	4.39823	18.7068	4.92767	3.81887	0.469913	lidar	0.257476	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
1477010452550000	4.20941	18.5665	4.90359	3.82506	0.426367	radar	0.00389875	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452600000	4.07899	18.4082	4.84259	3.86365	0.451659	lidar	1.9718	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
1477010452650000	3.90529	18.2324	4.87635	3.91727	0.536137	radar	2.6895	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452700000	3.65515	18.0938	4.93784	3.90705	0.484212	lidar	2.39093	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
1477010452750000	3.48494	17.9444	4.89894	3.91082	0.433378	radar	0.31057	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452800000	3.26225	17.7795	4.94378	3.91382	0.406552	lidar	1.13111	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
1477010452850000	3.09072	17.5938	4.96746	3.95455	0.460113	radar	0.514525	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452900000	2.90527	17.4773	4.94058	3.94915	0.423668	lidar	0.0398486	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
1477010452950000	2.77374	17.2575	4.95711	4.01579	0.517656	radar	0.101029	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453000000	2.59858	17.0724	4.97037	4.03274	0.505348	lidar	0.125212	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1477010453050000	2.4284	16.9075	4.9353	4.02408	0.428324	radar	-0.000398163	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453100000	2.26149	16.7358	4.93177	4.03433	0.413494	lidar	0.00697856	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1477010453150000	2.08365	16.5422	4.93827	4.03412	0.364753	radar	3.34541	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453200000	1.93211	16.3124	4.96519	4.06442	0.380018	lidar	0.0771778	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1477010453250000	1.76708	16.1375	4.94518	4.05832	0.327533	radar	0.212108	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453300000	1.56031	15.9725	4.97043	4.04178	0.282409	lidar	0.857616	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1477010453350000	1.44433	15.738	4.99428	4.10092	0.374785	radar	0.382931	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453400000	1.27314	15.5223	5.02836	4.11072	0.361952	lidar	0.472146	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
1477010453450000	1.11467	15.3299	5.02564	4.11349	0.335442	radar	0.386513	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453500000	0.905129	15.116	5.08846	4.10322	0.29743	lidar	2.04488	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
1477010453550000	0.750469	14.935	5.05794	4.09446	0.246472	radar	1.05202	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453600000	0.645681	14.719	5.03282	4.12589	0.272507	lidar	0.537133	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
1477010453650000	0.54169	14.4757	5.05355	4.17653	0.3467	radar	0.633285	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453700000	0.368816	14.2561	5.09188	4.17519	0.320832	lidar	0.826946	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
1477010453750000	0.26152	14.0034	5.137	4.23005	0.410197	radar	0.0398637	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453800000	0.243259	13.7502	5.08341	4.29895	0.476969	lidar	3.01646	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
1477010453850000	0.148915	13.5081	5.1058	4.33539	0.508876	radar	0.171368	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453900000	-0.020761	13.281	5.15082	4.32205	0.452845	lidar	1.87208	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
1477010453950000	-0.140857	13.0625	5.12804	4.31884	0.400104	radar	0.0994739	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454000000	-0.148358	12.831	5.0651	4.37995	0.460995	lidar	2.44695	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
1477010454050000	-0.273429	12.6065	5.04766	4.36521	0.385542	radar	0.568861	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454100000	-0.396557	12.3718	5.06822	4.3642	0.355671	lidar	0.424697	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
1477010454150000	-0.531658	12.1635	5.05057	4.34287	0.287093	radar	1.76609	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454200000	-0.611321	11.9425	5.03038	4.35944	0.290986	lidar	0.0490302	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
1477010454250000	-0.746402	11.7154	5.03971	4.34242	0.238004	radar	0.00216873	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454300000	-0.944834	11.4774	5.10295	4.30039	0.160615	lidar	3.39507	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
1477010454350000	-1.06286	11.2503	5.08456	4.28465	0.104022	radar	1.0102	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454400000	-1.23897	11.0272	5.11755	4.25402	0.0548115	lidar	1.54118	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
1477010454450000	-1.30674	10.7785	5.13436	4.30115	0.147979	radar	0.128052	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454500000	-1.43265	10.5274	5.16528	4.30023	0.136928	lidar	0.25249	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
1477010454550000	-1.51116	10.2644	5.19564	4.33671	0.200774	radar	0.655028	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454600000	-1.61161	10.0529	5.16864	4.33869	0.190308	lidar	0.00429915	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
1477010454650000	-1.70263	9.82151	5.15338	4.34436	0.17947	radar	0.183666	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454700000	-1.7781	9.59912	5.12492	4.35782	0.185829	lidar	0.118867	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
1477010454750000	-1.88172	9.3486	5.15942	4.37179	0.210417	radar	0.121436	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454800000	-1.95701	9.05846	5.20259	4.39407	0.22573	lidar	0.0234509	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
1477010454850000	-2.04781	8.83382	5.17226	4.38725	0.184334	radar	0.904144	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454900000	-2.14241	8.58222	5.18696	4.39119	0.176815	lidar	0.0726763	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
1477010454950000	-2.26911	8.33047	5.21961	4.37862	0.146251	radar	0.00270139	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455000000	-2.31698	8.09384	5.18768	4.40188	0.168537	lidar	0.588962	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
1477010455050000	-2.38523	7.8774	5.14449	4.40687	0.157431	radar	4.03964	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455100000	-2.49718	7.62755	5.17004	4.39865	0.135281	lidar	0.597925	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
1477010455150000	-2.66692	7.39415	5.18846	4.34273	0.01719	radar	0.302558	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455200000	-2.77049	7.13986	5.20806	4.3407	0.0132313	lidar	0.0477566	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
1477010455250000	-2.82818	6.90249	5.19097	4.36948	0.072489	radar	0.787096	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455300000	-2.87463	6.68938	5.13251	4.38653	0.0893712	lidar	0.959331	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
1477010455350000	-2.94637	6.46294	5.0922	4.37542	0.0357454	radar	0.580715	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455400000	-3.00199	6.22477	5.07261	4.38921	0.0511154	lidar	0.568539	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
1477010455450000	-3.11573	5.97894	5.1038	4.38301	0.0495983	radar	1.02196	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455500000	-3.19518	5.7077	5.13538	4.39055	0.0562276	lidar	0.0155527	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
1477010455550000	-3.30451	5.46126	5.14502	4.3655	-0.00996834	radar	0.876545	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455600000	-3.40026	5.20255	5.16952	4.36374	-0.0113639	lidar	0.0511584	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
1477010455650000	-3.46462	4.95533	5.16565	4.38452	0.0363073	radar	0.0146361	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455700000	-3.57532	4.68227	5.21653	4.37897	0.0281057	lidar	0.776642	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
1477010455750000	-3.68324	4.43152	5.22789	4.3552	-0.0358158	radar	1.03259	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455800000	-3.81424	4.16568	5.27873	4.34116	-0.0492724	lidar	1.90298	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
1477010455850000	-3.89348	3.92327	5.26888	4.35893	0.00401134	radar	0.681315	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455900000	-3.96806	3.68741	5.24456	4.36344	0.00798879	lidar	0.40481	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
1477010455950000	-4.07186	3.47873	5.20488	4.34069	-0.0470503	radar	1.89171	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456000000	-4.16411	3.23387	5.20646	4.33961	-0.0454984	lidar	0.00885091	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
1477010456050000	-4.27728	2.9825	5.22847	4.32372	-0.0791829	radar	0.0329007	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456100000	-4.36669	2.71109	5.25867	4.32813	-0.0675565	lidar	0.0979457	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
1477010456150000	-4.45265	2.4605	5.25946	4.33782	-0.0359524	radar	0.102696	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456200000	-4.55607	2.198	5.28714	4.33713	-0.0326265	lidar	0.157781	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
1477010456250000	-4.66629	1.96818	5.27582	4.30505	-0.119833	radar	1.35769	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456300000	-4.78128	1.69891	5.31809	4.30164	-0.113279	lidar	0.374565	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
1477010456350000	-4.90387	1.4531	5.3334	4.28268	-0.14754	radar	0.0648758	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456400000	-4.96701	1.21386	5.29752	4.28921	-0.13395	lidar	4.62752	-4.66779	1.28643	-4.86066	1.25049	-1.99007	-4.7799
1477010456450000	-5.06322	0.99156	5.26195	4.29055	-0.108919	radar	0.0354762	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456500000	-5.12679	0.754121	5.23015	4.29779	-0.0960045	lidar	3.82336	-4.85498	0.825661	-5.06277	0.77393	-2.05174	-4.74848
1477010456550000	-5.21764	0.465931	5.28797	4.30447	-0.0880986	radar	1.75613	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456600000	-5.29369	0.222363	5.27141	4.30922	-0.0776371	lidar	1.51513	-5.1231	0.257311	-5.27133	0.300706	-2.11906	-4.71303
1477010456650000	-5.45184	0.0477856	5.21044	4.29165	-0.0571583	radar	3.73077	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456700000	-5.53233	-0.185053	5.19092	4.29827	-0.0416491	lidar	2.67506	-5.29972	-0.212982	-5.4869	-0.168772	-2.1918	-4.67335
1477010456750000	-5.63732	-0.398381	5.15774	4.28339	-0.0717118	radar	0.000384758	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456800000	-5.75594	-0.610836	5.13124	4.26526	-0.0998004	lidar	0.471855	-5.85359	-0.445801	-5.71001	-0.634069	-2.26974	-4.62919
1477010456850000	-5.87585	-0.83117	5.13707	4.23742	-0.167237	radar	3.64105	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456900000	-5.97627	-1.09083	5.17343	4.25005	-0.129889	lidar	0.503625	-5.87835	-1.26863	-5.94118	-1.09472	-2.35262	-4.58032
1477010456950000	-6.0703	-1.35263	5.20648	4.26458	-0.0955957	radar	1.31471	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457000000	-6.19918	-1.57125	5.19294	4.24727	-0.115888	lidar	0.291411	-6.27263	-1.50938	-6.18087	-1.55025	-2.44014	-4.52648
1477010457050000	-6.34952	-1.79604	5.22983	4.20488	-0.215951	radar	0.545679	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457100000	-6.44986	-2.05042	5.25086	4.21461	-0.184326	lidar	0.671121	-6.34007	-2.13685	-6.42954	-2.00014	-2.532	-4.46742
1477010457150000	-6.59895	-2.25799	5.2304	4.19095	-0.201432	radar	1.40691	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457200000	-6.74333	-2.47298	5.22356	4.17211	-0.214564	lidar	0.13821	-6.79288	-2.4458	-6.68761	-2.44386	-2.62788	-4.40288
1477010457250000	-6.89933	-2.68494	5.22442	4.14752	-0.239681	radar	0.600501	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457300000	-6.98324	-2.96004	5.26038	4.17553	-0.179494	lidar	1.95068	-6.8003	-3.10086	-6.95546	-2.88084	-2.7274	-4.3326
1477010457350000	-7.10943	-3.18874	5.2519	4.17594	-0.155974	radar	0.0145615	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457400000	-7.23085	-3.3906	5.21857	4.16585	-0.160759	lidar	0.599843	-7.12118	-3.26434	-7.23344	-3.3105	-2.83017	-4.25632
1477010457450000	-7.37438	-3.63818	5.25086	4.16345	-0.150601	radar	3.58135	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457500000	-7.53543	-3.78257	5.17534	4.12151	-0.204369	lidar	0.0439757	-7.49009	-3.49081	-7.52184	-3.73223	-2.93579	-4.1738
1477010457550000	-7.67982	-3.99206	5.17532	4.10741	-0.215379	radar	0.404085	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457600000	-7.83104	-4.22059	5.19532	4.10095	-0.208166	lidar	0.115791	-7.88049	-4.29783	-7.82094	-4.14538	-3.04381	-4.08479
1477010457650000	-7.98049	-4.4399	5.20112	4.09441	-0.20007	radar	0.285586	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457700000	-8.13872	-4.67671	5.23248	4.09056	-0.189693	lidar	0.356539	-8.22492	-4.79812	-8.13095	-4.5493	-3.15376	-3.98906
1477010457750000	-8.27263	-4.89054	5.19506	4.10284	-0.133791	radar	0.361822	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457800000	-8.4027	-5.11136	5.19318	4.1067	-0.117996	lidar	0.257215	-8.33552	-5.1059	-8.45204	-4.94331	-3.26514	-3.88641
1477010457850000	-8.54552	-5.29041	5.13329	4.10159	-0.100141	radar	0.75003	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457900000	-8.74036	-5.48276	5.14323	4.07152	-0.137305	lidar	1.72019	-8.91477	-5.51752	-8.78433	-5.32669	-3.37745	-3.77663
1477010457950000	-8.89627	-5.68491	5.13347	4.06595	-0.130105	radar	0.177785	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458000000	-9.05594	-5.86949	5.11673	4.05066	-0.143505	lidar	0.016854	-9.03391	-5.80267	-9.12788	-5.69872	-3.49012	-3.65955
1477010458050000	-9.19019	-6.03929	5.04824	4.05044	-0.119647	radar	4.29225	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458100000	-9.38031	-6.13797	4.97083	3.99457	-0.195068	lidar	0.119946	-9.30811	-5.82368	-9.4827	-6.05868	-3.60261	-3.53503
1477010458150000	-9.5538	-6.32263	4.97033	3.98189	-0.196812	radar	0.769599	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458200000	-9.69258	-6.53038	4.97553	3.99214	-0.166958	lidar	0.282082	-9.62547	-6.55958	-9.84874	-6.4058	-3.71431	-3.40295
1477010458250000	-9.92037	-6.68151	5.00116	3.93966	-0.240504	radar	2.49187	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458300000	-10.128	-6.83805	5.00346	3.90639	-0.271747	lidar	0.553982	-10.2246	-6.83402	-10.2259	-6.73933	-3.82463	-3.26321
1477010458350000	-10.3146	-6.9969	5.00452	3.88387	-0.288087	radar	0.635249	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458400000	-10.5451	-7.16877	5.04127	3.85341	-0.310418	lidar	2.5209	-10.7616	-7.29159	-10.614	-7.05849	-3.93293	-3.11577
1477010458450000	-10.7556	-7.30394	5.03761	3.8181	-0.341584	radar	0.222418	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458500000	-11.001	-7.45874	5.0742	3.78236	-0.367523	lidar	2.64181	-11.2219	-7.56979	-11.0128	-7.36252	-4.03859	-2.96062
1477010458550000	-11.1944	-7.5948	5.04383	3.76269	-0.369283	radar	1.04479	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458600000	-11.3386	-7.75854	5.0077	3.77518	-0.325362	lidar	3.34198	-11.0934	-7.6776	-11.422	-7.65064	-4.14093	-2.79777
1477010458650000	-11.539	-7.88073	4.98109	3.74903	-0.340334	radar	1.27701	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458700000	-11.7202	-7.98701	4.93602	3.72487	-0.352893	lidar	1.86548	-11.5269	-7.8215	-11.8413	-7.92208	-4.23932	-2.6273
1477010458750000	-11.9213	-8.09411	4.88183	3.69645	-0.370013	radar	0.133712	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458800000	-12.1369	-8.18428	4.86447	3.65829	-0.399622	lidar	0.0816549	-12.09	-8.08828	-12.2702	-8.17609	-4.33309	-2.44932
1477010458850000	-12.3624	-8.30723	4.9125	3.63907	-0.393815	radar	0.0716346	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458900000	-12.5651	-8.3896	4.87975	3.60793	-0.412139	lidar	0.981859	-12.4231	-8.2599	-12.7082	-8.41193	-4.42156	-2.26399
1477010458950000	-12.7807	-8.46503	4.8347	3.56903	-0.445076	radar	0.387827	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459000000	-13.0513	-8.55522	4.88045	3.52835	-0.469292	lidar	3.09168	-13.2911	-8.64594	-13.1547	-8.62886	-4.50407	-2.07151
1477010459050000	-13.2994	-8.65066	4.92285	3.50616	-0.45971	radar	1.2228	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459100000	-13.5186	-8.69981	4.8947	3.4677	-0.483789	lidar	0.870745	-13.384	-8.57583	-13.6092	-8.82619	-4.57997	-1.87214
1477010459150000	-13.7481	-8.72345	4.84399	3.40891	-0.547874	radar	1.37162	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459200000	-13.9625	-8.85127	4.84917	3.42161	-0.490025	lidar	0.020966	-13.9959	-8.99264	-14.0709	-9.00324	-4.64861	-1.6662
1477010459250000	-14.2077	-8.94721	4.90464	3.42311	-0.433115	radar	0.281225	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459300000	-14.4227	-9.07212	4.90092	3.43752	-0.382046	lidar	-0.00324083	-14.4273	-9.1875	-14.5391	-9.15936	-4.70936	-1.45402
1477010459350000	-14.653	-9.14179	4.88949	3.41739	-0.387433	radar	0.0108734	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459400000	-14.9361	-9.13428	4.92306	3.35041	-0.453268	lidar	0.972802	-15.062	-9.04396	-15.013	-9.29397	-4.76161	-1.23603
1477010459450000	-15.1911	-9.21083	4.94979	3.3423	-0.428388	radar	4.41185	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459500000	-15.4462	-9.33957	4.98199	3.36275	-0.367473	lidar	2.31661	-15.6682	-9.56749	-15.4916	-9.40649	-4.80476	-1.01269
1477010459550000	-15.6926	-9.36379	4.95656	3.31862	-0.420826	radar	0.453592	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459600000	-15.945	-9.4568	4.97553	3.32425	-0.382123	lidar	0.940586	-16.0862	-9.59819	-15.9741	-9.49642	-4.83827	-0.784484
1477010459650000	-16.1992	-9.45967	4.96664	3.27558	-0.43485	radar	0.0293021	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459700000	-16.4515	-9.45102	4.96915	3.23212	-0.465273	lidar	0.0282089	-16.4229	-9.37029	-16.4594	-9.5633	-4.8616	-0.55198
1477010459750000	-16.6761	-9.44222	4.93045	3.18986	-0.504193	radar	4.65111	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459800000	-16.9552	-9.42906	4.9677	3.14979	-0.522383	lidar	1.344	-17.1132	-9.43043	-16.9464	-9.60673	-4.87427	-0.315773
1477010459850000	-17.2035	-9.49874	4.98076	3.17024	-0.443127	radar	2.49292	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459900000	-17.4619	-9.52022	4.9923	3.15638	-0.431027	lidar	0.342357	-17.5448	-9.57485	-17.4342	-9.62636	-4.87583	-0.0765024
1477010459950000	-17.7201	-9.50627	4.99422	3.11959	-0.462954	radar	1.10673	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460000000	-17.9745	-9.47291	5.00193	3.0833	-0.480423	lidar	-0.000298906	-17.9724	-9.42299	-17.9216	-9.62194	-4.86588	0.165151
1477010460050000	-18.2212	-9.42849	4.9925	3.03695	-0.525447	radar	0.0164424	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460100000	-18.4269	-9.47864	4.93384	3.05217	-0.473323	lidar	1.28745	-18.2763	-9.60997	-18.4074	-9.59325	-4.84408	0.40847
1477010460150000	-18.6636	-9.46753	4.93024	3.04321	-0.441159	radar	1.13222	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460200000	-18.9113	-9.46221	4.93011	3.03212	-0.426342	lidar	0.0888434	-18.9545	-9.51544	-18.8904	-9.54017	-4.81012	0.652707
1477010460250000	-19.1423	-9.4235	4.92204	3.01133	-0.417308	radar	3.73977	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460300000	-19.3862	-9.30033	4.94241	2.94591	-0.476207	lidar	0.340174	-19.2983	-9.09865	-19.3694	-9.46265	-4.76378	0.897083
1477010460350000	-19.6215	-9.21758	4.93524	2.89601	-0.528564	radar	0.131753	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460400000	-19.8693	-9.09415	4.96366	2.84031	-0.565677	lidar	0.0022777	-19.8731	-8.96417	-19.8431	-9.36071	-4.70487	1.1408
1477010460450000	-20.1064	-8.9928	4.97583	2.80405	-0.568812	radar	0.702502	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460500000	-20.2909	-9.12253	4.84254	2.87374	-0.451618	lidar	1.03436	-20.1607	-9.59663	-20.3102	-9.23446	-4.63328	1.38303
1477010460550000	-20.5304	-9.08065	4.84441	2.86784	-0.422136	radar	0.537736	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460600000	-20.7504	-8.98636	4.84145	2.83325	-0.440028	lidar	0.415389	-20.6596	-8.91527	-20.7696	-9.08409	-4.54895	1.62296
1477010460650000	-20.9916	-8.90358	4.85463	2.80507	-0.454577	radar	1.55719	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460700000	-21.1896	-8.83503	4.8152	2.7858	-0.452547	lidar	1.5105	-21.0195	-8.85081	-21.2198	-8.90987	-4.45191	1.85972
1477010460750000	-21.4227	-8.74408	4.823	2.7559	-0.472434	radar	1.54672	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460800000	-21.6192	-8.71938	4.76132	2.76062	-0.439267	lidar	0.732699	-21.5029	-8.87191	-21.6597	-8.71217	-4.34224	2.0925
1477010460850000	-21.8121	-8.56225	4.74939	2.67925	-0.562545	radar	0.914152	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460900000	-22.0143	-8.48859	4.72137	2.66584	-0.545117	lidar	0.0675393	-21.9793	-8.57089	-22.0881	-8.49143	-4.22007	2.32043
